filename,width,height,class,xmin,ymin,xmax,ymax
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1164,800,1325,1161
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,125,1284,366,1690
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,782,1204,978,1580
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,368,1261,584,1643
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,588,1213,788,1592
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,976,1178,1149,1541
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1157,1159,1313,1506
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,266,102,527,594
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,517,123,757,600
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,0,80,266,600
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1074,245,1261,611
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1264,257,1423,604
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1423,266,1535,602
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1345,1680,1508,2021
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1425,1177,1535,1503
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1447,818,1530,1022
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1217,1712,1323,2014
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,1057,1748,1179,2035
IMG_0508_JPEG.rf.4dfc2822a11e664abe7e3f909cc6f830.jpg,1536,2048,can,859,1790,1008,2046
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,725,0,1015,417
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,box,113,4,690,665
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,1027,2,1274,395
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,984,708,1243,1088
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,1262,690,1468,1060
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,711,1104,944,1409
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,968,1084,1180,1410
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,1205,1099,1415,1408
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,717,1598,927,1853
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,935,1586,1129,1825
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,710,1829,910,2047
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,925,1823,1108,2047
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,box,4,1231,700,1629
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,1291,1646,1421,1856
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,1147,1667,1240,1839
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,981,1112,1159,1384
IMG_0904_JPEG.rf.343e99d4222af0421013c1126d86b113.jpg,1536,2048,can,1334,14,1515,403
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,621,278,859,561
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,610,557,851,841
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,200,1023,427,1394
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,192,1390,421,1749
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,433,1033,647,1386
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,427,1394,645,1745
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,655,1039,876,1392
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,647,1392,874,1761
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,886,1045,1113,1404
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,874,1400,1104,1774
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,1119,1039,1351,1398
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,1111,1400,1341,1774
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,1357,1043,1535,1400
IMG_0922_JPEG.rf.3eaaae54b362d5b73fb0cd9072f7e457.jpg,1536,2048,can,1341,1394,1535,1772
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,153,453,327,706
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,139,708,317,974
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,331,429,504,682
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,327,688,502,959
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,504,410,682,674
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,504,686,694,943
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,686,376,870,657
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,690,657,876,929
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,868,345,1062,625
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,874,623,1080,910
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,1059,298,1280,594
IMG_0930_JPEG.rf.48d53411f68ab82c02522d9ff7b01f7c.jpg,1536,2048,can,1070,592,1308,896
IMG_0413_JPEG.rf.32f42f56e1dc8a5cbd5a4125c1ddb5d8.jpg,1536,2048,box,390,497,716,960
IMG_0413_JPEG.rf.32f42f56e1dc8a5cbd5a4125c1ddb5d8.jpg,1536,2048,box,7,529,345,1075
IMG_0413_JPEG.rf.32f42f56e1dc8a5cbd5a4125c1ddb5d8.jpg,1536,2048,box,767,454,1009,846
IMG_0413_JPEG.rf.32f42f56e1dc8a5cbd5a4125c1ddb5d8.jpg,1536,2048,box,1360,497,1535,852
IMG_0413_JPEG.rf.32f42f56e1dc8a5cbd5a4125c1ddb5d8.jpg,1536,2048,box,1233,1073,1362,1226
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,272,721,621,1137
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,672,721,992,1129
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,1011,731,1304,1109
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,6,1143,278,1497
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,344,1135,621,1471
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,698,1127,970,1481
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,994,1129,1276,1460
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,204,1785,481,2037
IMG_0908_JPEG.rf.476ac3a065882437e43b297dd589c21d.jpg,1536,2048,can,229,2,580,480
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,874,480,1166,925
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,884,927,1143,1321
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,1153,927,1437,1327
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,527,843,725,1143
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,934,1757,1121,1988
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,1153,1789,1342,2001
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,76,522,330,886
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,170,946,376,1250
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,110,1537,266,1701
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,613,1577,747,1769
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,815,1571,906,1795
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,1400,1624,1504,1816
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,549,507,706,786
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,742,512,866,795
IMG_0914_JPEG.rf.5e2abb3ae33071b8e374154fa9399adf.jpg,1536,2048,can,759,826,864,1084
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,743,851,990,1243
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,1064,447,1435,996
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,1013,986,1327,1437
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,1345,996,1529,1439
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,411,1594,653,1886
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,198,1614,347,1832
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,1359,1703,1506,1937
IMG_0911_JPEG.rf.479d803668157844d895231b52f8c17e.jpg,1536,2048,can,1172,1848,1336,2039
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,153,453,327,706
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,139,708,317,974
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,331,429,504,682
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,327,688,502,959
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,504,410,682,674
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,504,686,694,943
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,686,376,870,657
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,690,657,876,929
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,868,345,1062,625
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,874,623,1080,910
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,1059,298,1280,594
IMG_0930_JPEG.rf.48ab521c29f8f11e128b343ae68f7a45.jpg,1536,2048,can,1070,592,1308,896
IMG_0462_JPEG.rf.4217cb3b1bb93fcbc80016c5e88c077a.jpg,1536,2048,box,772,113,1406,980
IMG_0462_JPEG.rf.4217cb3b1bb93fcbc80016c5e88c077a.jpg,1536,2048,box,736,1244,1271,1672
IMG_0462_JPEG.rf.4217cb3b1bb93fcbc80016c5e88c077a.jpg,1536,2048,box,1262,1243,1535,1761
IMG_0785_JPEG.rf.5f2dc6e3f8185d9b7812756c4f24d802.jpg,1536,2048,can,364,334,651,790
IMG_0785_JPEG.rf.5f2dc6e3f8185d9b7812756c4f24d802.jpg,1536,2048,can,757,328,1057,786
IMG_0785_JPEG.rf.5f2dc6e3f8185d9b7812756c4f24d802.jpg,1536,2048,can,1079,322,1319,731
IMG_0785_JPEG.rf.5f2dc6e3f8185d9b7812756c4f24d802.jpg,1536,2048,can,0,358,236,807
IMG_0785_JPEG.rf.5f2dc6e3f8185d9b7812756c4f24d802.jpg,1536,2048,can,279,1,657,303
IMG_0785_JPEG.rf.5f2dc6e3f8185d9b7812756c4f24d802.jpg,1536,2048,can,704,0,1068,301
IMG_0785_JPEG.rf.5f2dc6e3f8185d9b7812756c4f24d802.jpg,1536,2048,can,1085,0,1389,295
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,49,1054,285,1288
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1213,1409,1366,1524
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1196,1577,1338,1673
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1183,1718,1310,1809
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1162,1843,1308,1933
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1398,1365,1525,1484
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1391,1524,1515,1622
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1355,1669,1481,1756
IMG_0403_JPEG.rf.69095aa8472e1af248846e32ef85e259.jpg,1536,2048,box,1319,1805,1472,1886
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1008,200,1159,541
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1214,165,1395,559
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,911,952,1008,1193
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1066,943,1178,1201
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1217,984,1330,1235
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,900,1326,1004,1518
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1275,1548,1368,1731
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1024,1522,1105,1663
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1391,1569,1506,1735
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,box,851,1790,1047,1873
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,box,1074,1831,1270,1927
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1383,1059,1517,1274
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1159,1352,1281,1516
IMG_0513_JPEG.rf.580cbee1d6e43691a81e4b95b44674c1.jpg,1536,2048,can,1147,1535,1226,1686
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,272,721,621,1137
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,672,721,992,1129
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,1011,731,1304,1109
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,6,1143,278,1497
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,344,1135,621,1471
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,698,1127,970,1481
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,994,1129,1276,1460
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,204,1785,481,2037
IMG_0908_JPEG.rf.3f55720aa8e94803a77874d809a7581b.jpg,1536,2048,can,229,2,580,480
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,182,529,729,1196
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,752,541,1212,1221
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,1287,541,1535,1230
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,314,1309,727,1706
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,749,1294,1137,1689
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,1174,1299,1402,1609
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,449,1749,729,1974
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,772,1744,1028,2047
IMG_0463_JPEG.rf.4588424f804c5355eca60bbafdb39415.jpg,1536,2048,box,1099,1749,1359,1994
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,0,288,225,935
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,237,278,572,937
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,576,274,886,935
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,906,253,1253,910
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,1264,239,1535,925
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,21,1213,327,1802
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,341,1211,635,1817
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,645,1206,939,1815
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,976,1223,1274,1837
IMG_0516_JPEG.rf.54cfae3097bccc33f357306aa087da46.jpg,1536,2048,can,1330,1271,1535,1871
IMG_0784_JPEG.rf.615bf397a69c7493d2aa3289a3d61d3f.jpg,1536,2048,can,49,570,417,1011
IMG_0784_JPEG.rf.615bf397a69c7493d2aa3289a3d61d3f.jpg,1536,2048,can,408,564,698,953
IMG_0784_JPEG.rf.615bf397a69c7493d2aa3289a3d61d3f.jpg,1536,2048,can,106,1008,441,1390
IMG_0784_JPEG.rf.615bf397a69c7493d2aa3289a3d61d3f.jpg,1536,2048,can,435,962,706,1308
IMG_0784_JPEG.rf.615bf397a69c7493d2aa3289a3d61d3f.jpg,1536,2048,can,1004,1368,1298,1657
IMG_0465_JPEG.rf.65d40a1b03276248535df9402b3dad53.jpg,1536,2048,box,782,917,1186,1385
IMG_0465_JPEG.rf.65d40a1b03276248535df9402b3dad53.jpg,1536,2048,box,1163,891,1535,1394
IMG_0465_JPEG.rf.65d40a1b03276248535df9402b3dad53.jpg,1536,2048,box,739,186,1083,627
IMG_0465_JPEG.rf.65d40a1b03276248535df9402b3dad53.jpg,1536,2048,box,745,1615,1209,2033
IMG_0465_JPEG.rf.65d40a1b03276248535df9402b3dad53.jpg,1536,2048,box,1215,1633,1535,2044
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,170,140,277,448
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,859,248,934,460
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,193,473,323,750
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,434,469,559,729
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,645,483,724,698
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,311,158,417,450
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,732,487,794,682
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,802,473,866,669
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,436,484,556,722
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,8,109,149,452
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,59,490,162,782
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,447,924,551,1109
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,574,892,632,1075
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,655,867,706,1048
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,725,848,766,1014
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,789,829,836,992
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,859,812,900,965
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,855,1005,887,1137
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,787,1024,830,1167
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,719,1050,759,1195
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,653,1082,702,1237
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,581,1109,627,1273
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,459,1148,547,1329
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,can,83,1041,172,1216
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1279,960,1432,1141
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1087,901,1247,1065
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1070,1092,1210,1222
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1255,1175,1417,1275
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1215,1329,1379,1431
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1047,1252,1187,1360
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1193,1496,1346,1584
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,1027,1435,1170,1505
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,66,1792,264,2001
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,640,1437,774,1571
IMG_0509_JPEG.rf.5921c37c270e1bfa39aa955898819572.jpg,1536,2048,box,789,1339,876,1503
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,170,140,277,448
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,859,248,934,460
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,193,473,323,750
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,434,469,559,729
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,645,483,724,698
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,311,158,417,450
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,732,487,794,682
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,802,473,866,669
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,436,484,556,722
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,8,109,149,452
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,59,490,162,782
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,447,924,551,1109
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,574,892,632,1075
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,655,867,706,1048
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,725,848,766,1014
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,789,829,836,992
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,859,812,900,965
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,855,1005,887,1137
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,787,1024,830,1167
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,719,1050,759,1195
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,653,1082,702,1237
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,581,1109,627,1273
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,459,1148,547,1329
IMG_0509_JPEG.rf.658f56adb03c4fe51db20bc932ea0de6.jpg,1536,2048,can,83,1041,172,1216
